url	md5	Data collection	Data type	Analysis group	Sample	Population	Data reuse policy
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989299/NA10861.final.cram	5899399a071bb6f97539a77f4aa74438	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA10861	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989304/NA11882.final.cram	521067c2ba73d8f5084e3d6d2598bcae	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA11882	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989309/NA12057.final.cram	439db9818f3b7d2e5f286782cbf8263d	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12057	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989311/NA12146.final.cram	b43009994302a07ce567057ba856b8bc	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12146	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989316/NA12274.final.cram	f3c815abb477d814032b98a7484408be	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12274	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989323/NA12386.final.cram	28f3b317a8835839f2670180a57fbbae	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12386	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989326/NA12739.final.cram	70bfd3baceb4334faa19935f049969fb	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12739	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989334/NA12817.final.cram	0dce4e184d6fb93ce43da5a41f214a56	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12817	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989339/NA12875.final.cram	3557d7c10def8baf1032ff73413e4bf2	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12875	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989341/NA12891.final.cram	965a44721c7a426350cae5baeb696738	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12891	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989263/NA06991.final.cram	3035f405bf46ab7d0d9f42925a76288e	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA06991	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989268/NA07019.final.cram	c0f7017ba6c61c5510428b46e2b85b47	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA07019	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989275/NA07345.final.cram	f3e6063a1d6583cea4d7025870beb9db	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA07345	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989280/NA10830.final.cram	f6155b2c9c75f5b778a4ac18450a7eb8	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA10830	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989284/NA10837.final.cram	626e3e786b64bf990d4d1466f0e44b74	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA10837	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989289/NA10843.final.cram	1715ba0f19c6da93c19e49c8e37fa0eb	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA10843	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989296/NA10857.final.cram	291f65d97ed46140bc0bf1795b73f7dd	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA10857	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989301/NA10864.final.cram	62dd98a77fffb4ac251211db0f26f6c7	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA10864	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989306/NA11917.final.cram	70024fb720ae05d104c14feff677abdf	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA11917	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989313/NA12239.final.cram	5e9ec2f52e367aa955e0810445fd261d	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12239	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989318/NA12335.final.cram	ab206dd9416446d913172d2638d3678f	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12335	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989328/NA12752.final.cram	d83ab55fdabf07508f3918efc999f38d	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12752	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989331/NA12767.final.cram	a0434f953779f88b94c5bcae433a1d01	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12767	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989336/NA12832.final.cram	9467da885d50a43a5ab13e7efcd886a4	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12832	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989267/NA07014.final.cram	2b8039f09388eb80832e96cecfbdca33	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA07014	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989272/NA07034.final.cram	5a0faf0034c85769f8bea4ada28ac26a	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA07034	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989274/NA07055.final.cram	fed1f375e5114ddaf500f4025a8d9844	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA07055	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989279/NA07435.final.cram	d08e17cae98ee7c8a415829353abe3a1	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA07435	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989283/NA10836.final.cram	b6b8c11a4a03623fa2039ee270334b0a	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA10836	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989288/NA10842.final.cram	f4f73213c2e0590680348593eaea49d8	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA10842	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989295/NA10856.final.cram	fc8d3a15bbb19ee2523c110bc5b5207f	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA10856	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989300/NA10863.final.cram	b115d84d2559ce46c0ccb22388f79c22	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA10863	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989302/NA10865.final.cram	bde520b514421826b5bd98991f2b1e24	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA10865	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989305/NA11891.final.cram	036cfc41c188f050b53227b470f8976d	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA11891	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989310/NA12145.final.cram	dc34ee55665f1a7f3198ff98a8e862c5	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12145	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989312/NA12236.final.cram	d5e520f702b83dde4103365cb5059538	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12236	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989327/NA12740.final.cram	c7c16f6e431a402a86752d6b0e4d25e8	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12740	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989330/NA12766.final.cram	470353811d7a5f3601e6541c3b608372	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12766	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989335/NA12818.final.cram	13a20614624398054a4674b5c8291677	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12818	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR398/ERR3989342/NA12892.final.cram	b9750c2b608e468a3e844ae74da0c562	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12892	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239485/NA12827.final.cram	bf577953d709c5e2ee016aa51e9f70fb	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12827	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239490/NA12890.final.cram	7fc3c5b9735d74c19cc03786093534cb	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12890	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239278/NA06994.final.cram	b313186130fbf9c739a87f1cae648565	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA06994	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239486/NA12829.final.cram	ed7e00eaefe33280d64ccb5b1394ac04	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12829	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239284/NA10847.final.cram	da8275fb01c608dce65575396220a1a6	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA10847	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239291/NA11881.final.cram	0adf2d389a10e6f77746a9aa4feae70b	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA11881	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239296/NA11931.final.cram	49f79b9a5754fe243e6775b5f4b3f212	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA11931	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239299/NA11995.final.cram	22f5bfd7b62e17647000405a1d5c92e4	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA11995	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239305/NA12044.final.cram	d29d2294d2a8565153ac84ff26ee0c41	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12044	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239310/NA12156.final.cram	b28adca8e434514ed6e4b36f549c0f3d	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12156	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239317/NA12717.final.cram	36271bd9ebe2c112535c3d7c92fd50f3	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12717	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239322/NA12761.final.cram	c44b51ff1131e6f22186e0e8a4f7ca96	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12761	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239329/NA12815.final.cram	5cfacb40a999f2c6d646702df261f83e	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12815	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239331/NA12872.final.cram	0d4500db05da7695d934959bab0cd071	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12872	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239279/NA07000.final.cram	f7d6ef4f2f123143e44a728471ed6b82	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA07000	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239285/NA10851.final.cram	b881f6534d64e268c0f42a94ddade34b	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA10851	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239292/NA11894.final.cram	eb4a0277aa47d7f66d6bf8e4f1bf82f5	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA11894	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239297/NA11992.final.cram	5b5433d5d1b042cc234e676c0fa7c9fe	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA11992	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239300/NA12003.final.cram	2ed60e299b91a75a16ac5f1d844d22b5	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12003	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239642/NA07048.final.cram	43eaa591c245b23af70b6cd9b3694817	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA07048	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239304/NA12043.final.cram	ad9b5fe2baf21347b45096d70cdee257	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12043	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239306/NA12045.final.cram	2cb781bded1ecf92bd6d351f68899f93	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12045	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239311/NA12234.final.cram	a355d779c84d934b159256699c183c20	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12234	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239318/NA12749.final.cram	30acb369add74a0edbeac423b4da7eab	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12749	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239323/NA12762.final.cram	ff9dac9224c6089990f3ad23f81d8d67	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12762	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR323/ERR3239325/NA12776.final.cram	693020310903fffecb40b7fa0c18ed64	1000 Genomes 30x on GRCh38	alignment	PCR-free high coverage	NA12776	Utah residents (CEPH) with Northern and Western European ancestry	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/1000G_2504_high_coverage/20200526_1000G_2504plus698_high_cov_data_reuse_README.txt
